Gene.name	Wormbase.ID	Transcript.name	Chromosome	Strand	Relative.loc.chromosome	GermlineExpression	Total.value.of.PATC.algorithm	PATC.density	Bin.size	Bases.with.PATC.60	Frequency.of.PATCs.60	stoekius_oocyte_rpkm	spermatogenic_gonad_fem.3_RPKM_Ortiz_2014	Gene.expression__Ortiz_2014	Germline_TPM_Serizay2020
C27H5.6	WBGene00016175	C27H5.6.1	II	-	0.470325	FALSE	18929	10.2651843817787	1844	0	0	0	NA	NA	0
E04F6.4	WBGene00017124	E04F6.4.1	II	+	0.470628	FALSE	43373	14.5351876675603	2984	131	0.0439008042895442	0	0.406298	Gender Neutral	3.478
acdh-12	WBGene00017125	E04F6.5a.1	II	-	0.470808	TRUE	18903	8.69103448275862	2175	52	0.0239080459770115	109.3	231.674	Gender Neutral	193.002
maoc-1	WBGene00017123	E04F6.3.1	II	+	0.471017	FALSE	9801	9.2988614800759	1054	0	0	0.5	5.33118	Gender Neutral	42.339
E04F6.6	WBGene00017126	E04F6.6.1	II	-	0.47112	FALSE	15063	8.16422764227642	1845	0	0	0	0.779225	Gender Neutral	4.805
pcrg-1	WBGene00017122	E04F6.2.1	II	+	0.471303	FALSE	9149	7.36041834271923	1243	0	0	0	NA	NA	1.261
srd-56	WBGene00005134	E04F6.14.1	II	-	0.471393	NA	9349	7.8234309623431	1195	0	0	NA	NA	NA	0.046
srd-58	WBGene00005135	E04F6.13.1	II	-	0.471515	FALSE	9445	8.27782646801052	1141	0	0	0	NA	NA	0
srd-59	WBGene00005136	E04F6.1.1	II	+	0.471634	FALSE	9606	7.97178423236515	1205	0	0	0	NA	NA	0
dhs-7	WBGene00000971	E04F6.7.1	II	-	0.47172	FALSE	12480	10.7401032702238	1162	0	0	0	3.49417	Spermatogenic	5.654
E04F6.15	WBGene00017131	E04F6.15.1	II	-	0.471848	FALSE	14471	10.2923186344239	1406	0	0	0	1.28485	Gender Neutral	2.378
E04F6.8	WBGene00017127	E04F6.8.1	II	-	0.471948	FALSE	7988	13.7250859106529	582	0	0	0.1	5.09663	Gender Neutral	31.913
E04F6.9	WBGene00017128	E04F6.9.1	II	-	0.472002	FALSE	4819	10.1027253668763	477	0	0	0.1	18.7512	Spermatogenic	51.348
E04F6.10	WBGene00017129	E04F6.10.1	II	-	0.472262	FALSE	21691	10.2171455487518	2123	0	0	0	NA	NA	0.703
clh-3	WBGene00000530	E04F6.11c.1	II	-	0.472664	TRUE	105275	14.5467735249413	7237	350	0.048362581180047	10.9	16.6764	Gender Neutral	48.788
F32A5.4	WBGene00017970	F32A5.4a.1	II	+	0.473173	FALSE	8206	6.31230769230769	1300	0	0	0.4	11.4216	Gender Neutral	62.575
ctsa-3.1	WBGene00017969	F32A5.3.1	II	+	0.47347	FALSE	36497	12.2391012743125	2982	0	0	0.1	3.48249	Gender Neutral	44.041
aqp-1	WBGene00000169	F32A5.5a.1	II	-	0.473652	FALSE	25550	10.6237006237006	2405	0	0	0.1	12.6814	Spermatogenic	57.917
skpo-3	WBGene00017968	F32A5.2a.1	II	+	0.47436	FALSE	30571	7.5279487810884	4061	0	0	0	2.51183	Gender Neutral	70.29
prx-13	WBGene00004198	F32A5.6.1	II	-	0.474567	FALSE	23753	13.359392575928	1778	152	0.0854893138357705	1.4	1.25978	Spermatogenic	37.419
lsm-4	WBGene00003078	F32A5.7.1	II	-	0.474675	TRUE	7238	10.4143884892086	695	0	0	186.7	94.7679	Gender Neutral	105.805
ada-2	WBGene00017967	F32A5.1a.1	II	+	0.474759	TRUE	51078	17.2852791878173	2955	185	0.0626057529610829	14.4	38.4542	Gender Neutral	82.641
F32A5.8	WBGene00017971	F32A5.8.1	II	+	0.47499	TRUE	10509	9.63244729605866	1091	0	0	2.2	6.05897	Gender Neutral	16.5
C30G12.4	WBGene00016276	C30G12.4.1	II	+	0.475333	FALSE	12001	9.08478425435276	1321	50	0.0378501135503407	0	NA	NA	0.868
C30G12.2	WBGene00016274	C30G12.2.1	II	+	0.477182	FALSE	16224	12.5378670788253	1294	129	0.0996908809891808	0	8.28141	Gender Neutral	17.616
C30G12.6	WBGene00016277	C30G12.6a.1	II	-	0.477384	TRUE	35538	9.49959903769046	3741	0	0	8.1	38.3682	Gender Neutral	79.41
puf-8	WBGene00004244	C30G12.7.1	II	-	0.477588	TRUE	13180	6.84319833852544	1926	0	0	66.7	55.799	Gender Neutral	154.497
C30G12.1	WBGene00016273	C30G12.1a.1	II	+	0.477801	FALSE	18675	9.7265625	1920	73	0.0380208333333333	0.2	NA	NA	33.294
cul-4	WBGene00000839	F45E12.3.1	II	+	0.478017	TRUE	46661	13.643567251462	3420	93	0.0271929824561404	8.6	62.9767	Gender Neutral	85.55
brf-1	WBGene00000271	F45E12.2a.1	II	+	0.478235	TRUE	17937	7.01211884284597	2558	0	0	15.8	24.2972	Gender Neutral	112.533
mrpl-14	WBGene00018475	F45E12.5b.1	II	-	0.478384	TRUE	12976	9.7125748502994	1336	0	0	23.9	162.169	Gender Neutral	133.651
cnep-1	WBGene00018474	F45E12.1b.1	II	+	0.47854	TRUE	53643	18.6131158917418	2882	180	0.0624566273421235	72.9	74.7538	Gender Neutral	55.915
F45E12.6	WBGene00018476	F45E12.6.1	II	-	0.478686	FALSE	2959	11.5136186770428	257	22	0.0856031128404669	0.9	NA	NA	0.667
F21D12.2	WBGene00017662	F21D12.2.1	II	+	0.47898	NA	34448	22.1958762886598	1552	239	0.153994845360825	NA	NA	NA	0
F21D12.3	WBGene00017663	F21D12.3.1	II	-	0.479184	FALSE	28129	11.2922521075873	2491	61	0.0244881573665195	0	NA	NA	8.561
npax-1	WBGene00017664	F21D12.5.1	II	-	0.479737	FALSE	31073	12.7609856262834	2435	50	0.0205338809034908	0	NA	NA	0.264
nhr-21	WBGene00003620	F21D12.1a.1	II	+	0.480654	TRUE	113124	11.6538580405893	9707	88	0.00906562274647162	2.7	0.793324	Gender Neutral	6.964
hsp-4	WBGene00002008	F43E2.8a.1	II	-	0.481129	TRUE	11539	5.20948081264108	2215	0	0	163.5	781.947	Spermatogenic	585.212
haf-2	WBGene00001812	F43E2.4.1	II	-	0.481374	TRUE	16051	6.13570336391437	2616	0	0	60	55.0335	Gender Neutral	186.855
insc-1	WBGene00018392	F43E2.3b.1	II	+	0.481762	FALSE	47462	11.1360863444392	4262	72	0.016893477240732	0.2	0.312641	Gender Neutral	2.078
msra-1	WBGene00018393	F43E2.5.1	II	-	0.481933	TRUE	7776	10.2721268163804	757	0	0	4.5	53.8342	Gender Neutral	57.119
F43E2.6	WBGene00018394	F43E2.6a.1	II	-	0.48221	FALSE	11705	14.0179640718563	835	62	0.074251497005988	0.2	60.358	Spermatogenic	17.091
F43E2.11	WBGene00018397	F43E2.11.1	II	-	0.482353	FALSE	3693	8.48965517241379	435	0	0	0	NA	NA	5.736
mtch-1	WBGene00018395	F43E2.7.1	II	-	0.482579	TRUE	7169	5.66719367588933	1265	0	0	309.6	270.659	Gender Neutral	579.483
rpb-4	WBGene00018391	F43E2.2.1	II	+	0.482662	TRUE	5473	9.60175438596491	570	0	0	60.3	260.187	Gender Neutral	353.936
F43E2.1	WBGene00018390	F43E2.1.1	II	+	0.482756	TRUE	19397	10.166142557652	1908	0	0	4.2	34.6143	Gender Neutral	151.099
C07D10.6	WBGene00044673	C07D10.6.1	II	+	0.482967	FALSE	2485	9.44866920152091	263	0	0	0.1	NA	NA	0
C07D10.5	WBGene00015569	C07D10.5.1	II	+	0.483162	TRUE	24941	14.2601486563751	1749	0	0	2.3	0.638358	Oogenic	39.576
sre-3	WBGene00015568	C07D10.3.1	II	+	0.483532	FALSE	21588	11.6377358490566	1855	0	0	0	NA	NA	0.027
bath-44	WBGene00015567	C07D10.2a.1	II	+	0.484042	TRUE	19870	10.7347379794706	1851	0	0	64	70.0181	Gender Neutral	94.951
C07D10.1	WBGene00015566	C07D10.1.1	II	+	0.484294	FALSE	17538	12.554044380816	1397	0	0	0.2	NA	NA	1.546
nas-7	WBGene00003526	C07D10.4.1	II	-	0.484424	FALSE	25096	12.6555723651034	1983	0	0	0	NA	NA	11.824
srd-55	WBGene00005133	K02A2.2.1	II	+	0.484941	FALSE	32271	14.3045212765957	2256	71	0.0314716312056738	0	NA	NA	0.121
K02A2.5	WBGene00019290	K02A2.5.1	II	-	0.485067	FALSE	7307	10.2053072625698	716	0	0	0.2	NA	NA	0.797
kcc-3	WBGene00019289	K02A2.3b.1	II	-	0.486287	FALSE	88404	10.7822905232345	8199	123	0.0150018294914014	0.8	NA	NA	4.971
srd-54	WBGene00005132	K02A2.7.1	II	+	0.486501	NA	18790	12.353714661407	1521	0	0	NA	NA	NA	0
K02A2.1	WBGene00019288	K02A2.1.1	II	+	0.486636	FALSE	4271	8.08901515151515	528	0	0	0	NA	NA	0
D1022.3	WBGene00017022	D1022.3.1	II	-	0.487959	FALSE	7406	7.65873836608066	967	0	0	0	NA	NA	5.156
D1022.4	WBGene00017023	D1022.4.1	II	-	0.488032	TRUE	11550	13.125	880	0	0	10.3	NA	NA	107.046
D1022.5	WBGene00017024	D1022.5.1	II	-	0.488123	FALSE	9006	7.9	1140	0	0	0	NA	NA	0
D1022.2	WBGene00017021	D1022.2.1	II	+	0.488224	FALSE	4552	9.27087576374745	491	0	0	0	NA	NA	0.698
sro-1	WBGene00005641	D1022.6.1	II	-	0.488425	FALSE	75090	13.7200803946647	5473	202	0.0369084597113101	0.2	NA	NA	0.551
aka-1	WBGene00000101	D1022.7a.1	II	-	0.489275	TRUE	74202	13.7793871866295	5385	152	0.0282265552460539	34.6	63.1563	Gender Neutral	186.983
ubc-6	WBGene00006703	D1022.1a.1	II	+	0.48954	TRUE	13178	10.6790923824959	1234	0	0	99.4	55.9215	Gender Neutral	175.85
cah-2	WBGene00000280	D1022.8.1	II	-	0.489678	FALSE	26050	11.9770114942529	2175	0	0	0.1	NA	NA	0.895
D1022.9	WBGene00044300	D1022.9a.1	II	-	0.490133	FALSE	17751	12.5007042253521	1420	0	0	0	74.1121	Spermatogenic	22.428
nas-23	WBGene00003542	R10H1.5.1	II	-	0.490369	FALSE	30974	14.2540266912103	2173	93	0.0427979751495628	0	NA	NA	2.78
R10H1.1	WBGene00019998	R10H1.1.1	II	+	0.490555	NA	13191	9.51731601731602	1386	0	0	NA	1.67126	Gender Neutral	6.436
spi-1	WBGene00023416	R10H1.4.1	II	+	0.49065	FALSE	9059	10.6576470588235	850	0	0	0.3	NA	NA	7.375
srab-14	WBGene00019999	R10H1.2.1	II	-	0.490753	FALSE	26964	12.8155893536122	2104	0	0	0	NA	NA	0.149
C28F5.1	WBGene00016183	C28F5.1.1	II	+	0.491247	FALSE	15496	12.4465863453815	1245	0	0	0	14.5421	Spermatogenic	18.484
glb-9	WBGene00016184	C28F5.2d.1	II	-	0.491729	FALSE	183018	15.5363327674024	11780	439	0.0372665534804754	0	NA	NA	0.401
ZK1290.15	WBGene00044775	ZK1290.15.1	II	+	0.492415	NA	8979	18.9031578947368	475	59	0.124210526315789	NA	NA	NA	0
ZK1290.7	WBGene00022889	ZK1290.7.1	II	-	0.492494	FALSE	13100	12.1747211895911	1076	0	0	0	17.5124	Spermatogenic	8.179
rnh-1.1	WBGene00022888	ZK1290.6.1	II	+	0.492621	FALSE	35916	14.8967233513065	2411	193	0.0800497718788884	0	138.335	Spermatogenic	35.612
ZK1290.5	WBGene00022887	ZK1290.5.1	II	+	0.492835	FALSE	13212	11.1776649746193	1182	41	0.0346869712351946	0	28.2315	Spermatogenic	12.055
wrt-1	WBGene00006947	ZK1290.12.1	II	+	0.492961	FALSE	14542	7.42696629213483	1958	31	0.015832482124617	0	NA	NA	21.096
wrt-10	WBGene00006956	ZK1290.8.1	II	-	0.49308	FALSE	9419	9.90431125131441	951	0	0	0.6	NA	NA	43.353
ZK1290.13	WBGene00022893	ZK1290.13.1	II	+	0.493216	FALSE	27250	15.625	1744	131	0.0751146788990826	0.1	NA	NA	3.957
nfi-1	WBGene00003592	ZK1290.4a.1	II	+	0.493501	TRUE	41750	9.80277060342804	4259	116	0.0272364404789857	21.6	22.0954	Gender Neutral	74.198
rol-8	WBGene00004398	ZK1290.3.1	II	+	0.493782	FALSE	4349	3.86234458259325	1126	0	0	0.1	NA	NA	151.013
fbxa-224	WBGene00022890	ZK1290.9.1	II	-	0.493963	FALSE	13934	10.6610558530987	1307	0	0	0	40.205	Spermatogenic	19.707
tph-1	WBGene00006600	ZK1290.2a.1	II	+	0.494166	FALSE	24451	10.1037190082645	2420	83	0.034297520661157	0	NA	NA	0.994
ZK1290.10	WBGene00022891	ZK1290.10.1	II	-	0.49432	FALSE	15636	8.93485714285714	1750	0	0	0	NA	NA	0.835
ZK1290.14	WBGene00044396	ZK1290.14.1	II	-	0.494428	FALSE	3550	7.1285140562249	498	0	0	0.1	NA	NA	8.073
ZK1290.11	WBGene00022892	ZK1290.11.1	II	-	0.494866	FALSE	6711	10.0164179104478	670	11	0.0164179104477612	0	NA	NA	0.244
ZK1290.1	WBGene00022886	ZK1290.1.1	II	+	0.494928	FALSE	10321	11.4423503325942	902	62	0.0687361419068736	0	NA	NA	0.287
F35D2.3	WBGene00018041	F35D2.3.1	II	+	0.495524	TRUE	14050	9.81145251396648	1432	41	0.0286312849162011	8.8	0.0618334	Oogenic	27.454
F35D2.2	WBGene00018040	F35D2.2.1	II	+	0.495772	FALSE	12752	9.60964581763376	1327	0	0	0	NA	NA	8.95
F35D2.1	WBGene00018039	F35D2.1.1	II	+	0.49588	FALSE	15110	9.14095583787054	1653	0	0	0.1	NA	NA	4.794
F35D2.6	WBGene00194916	F35D2.6.1	II	+	0.496027	NA	43809	17.5939759036145	2490	194	0.0779116465863454	NA	NA	NA	0.712
mks-3	WBGene00018042	F35D2.4.1	II	-	0.496217	FALSE	34317	10.4370437956204	3288	0	0	0	NA	NA	0.544
syd-1	WBGene00006363	F35D2.5a.1	II	-	0.496779	FALSE	95375	10.8024691358025	8829	221	0.0250311473553064	0.1	NA	NA	0.631
pgam-5	WBGene00019941	R07G3.5.1	II	-	0.497284	TRUE	7452	7.03018867924528	1060	0	0	240	342.529	Gender Neutral	206.728
npp-21	WBGene00019940	R07G3.3a.1	II	+	0.497646	TRUE	60789	7.43232669030444	8179	39	0.00476830908424013	24.2	78.4863	Gender Neutral	213.066
osm-8	WBGene00003888	R07G3.6.1	II	-	0.497714	FALSE	10273	9.87788461538462	1040	0	0	0	NA	NA	10.059
lips-17	WBGene00019939	R07G3.2.1	II	+	0.498025	FALSE	51109	20.3783891547049	2508	253	0.100877192982456	0.1	0.919335	Gender Neutral	13.811
R07G3.7	WBGene00019943	R07G3.7a.1	II	-	0.498227	TRUE	42648	20.2123222748815	2110	227	0.107582938388626	44.5	80.9295	Gender Neutral	90.358
oig-4	WBGene00043050	R07G3.9.1	II	+	0.498318	TRUE	11388	14.4151898734177	790	0	0	2	22.7035	Gender Neutral	1.035
cdc-42	WBGene00000390	R07G3.1.1	II	+	0.498512	TRUE	12012	11.73046875	1024	0	0	330.3	197.868	Gender Neutral	277.917
R07G3.8	WBGene00019944	R07G3.8.1	II	-	0.498678	FALSE	31839	15.9274637318659	1999	115	0.0575287643821911	0.2	0.775056	Gender Neutral	9.119
pde-4	WBGene00020114	R153.1g.1	II	-	0.499985	FALSE	303064	13.26493631549	22847	717	0.0313826760625027	0.2	24.2762	Spermatogenic	3.745
alfa-1	WBGene00017547	F18A1.6b.1	II	-	0.501352	TRUE	52203	13.8066649034647	3781	154	0.0407299656175615	22.7	24.1577	Gender Neutral	65.897
F18A1.7	WBGene00017548	F18A1.7.1	II	-	0.501543	TRUE	7389	7.8107822410148	946	0	0	1584.7	93.9079	Oogenic	564.195
rpa-1	WBGene00017546	F18A1.5.1	II	+	0.501705	TRUE	16704	7.13236549957301	2342	0	0	109.1	140.566	Gender Neutral	358.917
lir-2	WBGene00003045	F18A1.4a.1	II	+	0.501976	TRUE	105552	27.8574821852732	3789	350	0.0923726576933228	4.3	13.8081	Gender Neutral	30.312
lir-1	WBGene00003044	F18A1.3b.1	II	+	0.502448	TRUE	146410	14.4118515601929	10159	743	0.0731371197952554	72.5	NA	NA	15.736
lin-26	WBGene00003012	F18A1.2c.1	II	+	0.502846	TRUE	15401	7.75869017632242	1985	0	0	47.4	NA	NA	79.678
F18A1.1	WBGene00017545	F18A1.1.1	II	+	0.503127	FALSE	48836	11.1066636342961	4397	0	0	0	11.2974	Spermatogenic	7.781
pid-1	WBGene00017549	F18A1.8.1	II	-	0.503301	TRUE	24579	35.2134670487106	698	172	0.246418338108883	53.7	65.6551	Gender Neutral	73.284
nhx-2	WBGene00003730	B0495.4.1	II	-	0.503447	FALSE	44876	14.346547314578	3128	31	0.00991048593350384	0.3	2.72687	Gender Neutral	32.619
B0495.5	WBGene00015204	B0495.5.1	II	-	0.503766	TRUE	18726	7.56606060606061	2475	0	0	3.3	15.8046	Gender Neutral	67.014
moa-2	WBGene00015205	B0495.6.1	II	-	0.503871	TRUE	2994	8.33983286908078	359	0	0	174.8	33.2322	Gender Neutral	176.898
cdk-11.1	WBGene00015203	B0495.2a.1	II	+	0.503986	TRUE	30738	11.7410236822002	2618	62	0.0236822001527884	9.6	58.8009	Gender Neutral	126.202
B0495.7	WBGene00015206	B0495.7.1	II	-	0.504191	TRUE	27235	9.13926174496644	2980	0	0	77.4	71.037	Gender Neutral	230.397
luc-7L	WBGene00015207	B0495.8a.1	II	-	0.504377	TRUE	22524	12.7542468856172	1766	0	0	34.1	97.7474	Gender Neutral	132.355
B0495.9	WBGene00015208	B0495.9.1	II	-	0.504482	TRUE	17623	17.4140316205534	1012	75	0.0741106719367589	29.6	87.1535	Gender Neutral	109.591
sre-1	WBGene00005149	B0495.1.1	II	+	0.504641	FALSE	21342	12.8876811594203	1656	11	0.00664251207729469	0	NA	NA	0
cpna-5	WBGene00007044	B0495.10a.1	II	-	0.504948	FALSE	89803	13.7292462926158	6541	236	0.0360801100749121	0.1	0.698182	Spermatogenic	2.666
cpna-2	WBGene00015061	B0228.4a.1	II	+	0.506476	FALSE	219936	7.99011843348107	27526	71	0.00257937949574947	0	1.76274	Gender Neutral	19.27
trx-1	WBGene00015062	B0228.5b.1	II	-	0.507426	FALSE	10560	14.6058091286307	723	0	0	0.1	NA	NA	0.168
B0228.6	WBGene00015063	B0228.6.1	II	-	0.507523	TRUE	10265	10.1633663366337	1010	0	0	2.6	0.309116	Oogenic	11.491
B0228.1	WBGene00015059	B0228.1.1	II	+	0.507639	FALSE	10011	11.9320619785459	839	0	0	0	NA	NA	7.283
B0228.7	WBGene00015064	B0228.7.1	II	-	0.507729	TRUE	11656	10.1268462206777	1151	0	0	2.5	38.7749	Gender Neutral	54.719
B0228.8	WBGene00015065	B0228.8.1	II	-	0.507914	FALSE	24541	13.403058438012	1831	0	0	0	NA	NA	0
B0228.9	WBGene00015066	B0228.9.1	II	-	0.50806	FALSE	22163	13.782960199005	1608	0	0	0	NA	NA	0.626
srh-39	WBGene00005262	C06A8.7.1	II	-	0.508182	FALSE	33471	21.1841772151899	1580	192	0.121518987341772	0	NA	NA	0.069
C06A8.8	WBGene00015517	C06A8.8a.1	II	-	0.508457	NA	113413	18.3813614262561	6170	412	0.06677471636953	NA	0.765109	Gender Neutral	0.426
C06A8.6	WBGene00015516	C06A8.6.1	II	+	0.508739	FALSE	10907	8.71862509992006	1251	0	0	0.1	384.871	Spermatogenic	63.343
mthf-1	WBGene00015512	C06A8.1a.1	II	-	0.508916	TRUE	41032	11.3693543917983	3609	130	0.0360210584649487	46.6	152.55	Gender Neutral	138.768
snpc-1.1	WBGene00015513	C06A8.2.1	II	-	0.509201	TRUE	19898	10.9691289966924	1814	0	0	25.3	48.7794	Gender Neutral	122.693
spdl-1	WBGene00015515	C06A8.5.1	II	+	0.509339	TRUE	20955	12.879532882606	1627	73	0.0448678549477566	10.6	118.161	Spermatogenic	154.911
skr-17	WBGene00004823	C06A8.4.1	II	+	0.509455	TRUE	4743	8.01182432432432	592	0	0	101.4	84.8391	Gender Neutral	151.378
glr-4	WBGene00001615	C06A8.9a.1	II	-	0.509822	FALSE	122411	13.5485334809076	9035	288	0.0318760376314333	0.1	NA	NA	1.01
nlp-77	WBGene00015514	C06A8.3.1	II	+	0.509897	TRUE	2302	3.74308943089431	615	0	0	23.6	75.0002	Gender Neutral	658.278
cki-1	WBGene00000516	T05A6.1.1	II	+	0.511247	TRUE	3793	6.19771241830065	612	0	0	11.5	1.82024	Gender Neutral	25.64
cki-2	WBGene00000517	T05A6.2c.1	II	+	0.511688	TRUE	31039	9.80695102685624	3165	0	0	77.2	71.6698	Gender Neutral	58.888
irld-47	WBGene00011458	T05A6.4.1	II	-	0.511894	NA	24304	10.9378937893789	2222	0	0	NA	NA	NA	0.065
srw-62	WBGene00005809	T05A6.6.1	II	+	0.512195	NA	12885	10.0038819875776	1288	0	0	NA	NA	NA	0
T09A5.14	WBGene00011640	T09A5.14.1	II	+	0.512619	FALSE	2506	9.56488549618321	262	0	0	0	NA	NA	0
cex-2	WBGene00023408	T09A5.1a.1	II	-	0.512723	FALSE	24839	11.9763741562199	2074	0	0	0	NA	NA	4.112
klp-3	WBGene00002216	T09A5.2a.1	II	+	0.513364	FALSE	33667	11.3471520053927	2967	21	0.0070778564206269	0.8	1.28976	Gender Neutral	13.331
acr-7	WBGene00000046	T09A5.3.1	II	-	0.513612	FALSE	42345	10.4272346712632	4061	0	0	0	NA	NA	0.792
T09A5.4	WBGene00011633	T09A5.4.1	II	+	0.513572	TRUE	11535	9.79202037351443	1178	32	0.0271646859083192	2.8	0.376756	Oogenic	30.799
T09A5.5	WBGene00011634	T09A5.5.1	II	-	0.513982	TRUE	11238	13.6881851400731	821	0	0	57.1	138.443	Gender Neutral	89.621
mdt-10	WBGene00007014	T09A5.6.1	II	-	0.514057	NA	30933	28.3269230769231	1092	113	0.103479853479853	NA	66.1058	Gender Neutral	51.847
mdmh-35	WBGene00011635	T09A5.7.1	II	-	0.514123	TRUE	6058	14.7038834951456	412	0	0	53.2	171.364	Gender Neutral	171.16
cec-3	WBGene00011636	T09A5.8.1	II	-	0.514206	TRUE	12747	9.16391085549964	1391	0	0	96.3	73.139	Gender Neutral	130.54
T09A5.15	WBGene00011641	T09A5.15.1	II	+	0.514293	TRUE	2795	10.0179211469534	279	0	0	66.9	46.1495	Gender Neutral	76.836
sds-22	WBGene00011637	T09A5.9.1	II	+	0.514355	TRUE	15737	12.4996028594122	1259	0	0	29	81.8741	Gender Neutral	117.527
lin-5	WBGene00002994	T09A5.10.1	II	+	0.514551	TRUE	19349	6.99277195518612	2767	22	0.00795084929526563	33.8	40.2414	Oogenic	242.595
ostb-1	WBGene00011638	T09A5.11.1	II	+	0.514761	TRUE	8338	5.55866666666667	1500	0	0	311.4	261.442	Gender Neutral	470.122
ztf-17	WBGene00011639	T09A5.12.1	II	-	0.514974	TRUE	43249	13.1696102314251	3284	182	0.0554202192448234	23	24.2018	Gender Neutral	71.276
T01H3.3	WBGene00011349	T01H3.3.1	II	-	0.515237	TRUE	36827	13.6801634472511	2692	75	0.0278603268945022	46.2	51.5003	Gender Neutral	142.435
T01H3.2	WBGene00011348	T01H3.2.1	II	-	0.515474	TRUE	38963	10.5705371676614	3686	103	0.0279435702658709	5	17.5123	Gender Neutral	68.869
vha-4	WBGene00006913	T01H3.1.1	II	-	0.515652	TRUE	9201	10.211986681465	901	0	0	239.2	105.77	Gender Neutral	318.655
T01H3.5	WBGene00011351	T01H3.5.1	II	+	0.515733	FALSE	9380	14.5426356589147	645	0	0	0.1	85.0077	Spermatogenic	12.604
perm-1	WBGene00011350	T01H3.4.1	II	+	0.515836	TRUE	17385	10.2084556664709	1703	43	0.0252495596007046	88.9	27.8247	Oogenic	142.341
ptc-1	WBGene00004208	ZK675.1a.1	II	+	0.516805	TRUE	58621	9.09698944754811	6444	61	0.00946617008069522	252	87.1251	Oogenic	306.362
rev-1	WBGene00014066	ZK675.2.1	II	+	0.517206	TRUE	42459	10.8452107279693	3915	0	0	3.1	NA	NA	57.017
best-23	WBGene00014989	ZK675.3a.1	II	-	0.517439	FALSE	33985	12.0428773919206	2822	42	0.0148830616583983	0.1	NA	NA	3.656
ZK675.4	WBGene00014067	ZK675.4.1	II	+	0.517799	FALSE	4579	6.66521106259098	687	0	0	0.1	NA	NA	0
spv-1	WBGene00014051	ZK669.1a.1	II	-	0.518408	FALSE	267866	17.4289804151213	15369	831	0.0540698809291431	0.1	1.57002	Spermatogenic	3.471
ZK669.2	WBGene00014052	ZK669.2.1	II	-	0.519486	FALSE	14192	9.76737783895389	1453	0	0	0.1	2.43731	Spermatogenic	3.738
ZK669.3	WBGene00014053	ZK669.3.1	II	+	0.519775	FALSE	13255	9.50179211469534	1395	31	0.0222222222222222	0.1	1.87336	Gender Neutral	10.542
dbt-1	WBGene00014054	ZK669.4.1	II	-	0.519917	TRUE	40599	17.6671018276762	2298	167	0.0726718885987816	107.5	144.173	Gender Neutral	141.65
ZK669.5	WBGene00014055	ZK669.5a.1	II	-	0.520063	FALSE	24972	20.5024630541872	1218	137	0.11247947454844	0.1	NA	NA	9.544
C04H4.1	WBGene00007311	C04H4.1.1	II	+	0.520932	FALSE	28817	20.7167505391804	1391	131	0.094176851186197	0	NA	NA	0
DH11.5	WBGene00008438	DH11.5d.1	II	+	0.52262	NA	290981	16.8070813839311	17313	866	0.0500202160226419	NA	NA	NA	1.017
pgp-11	WBGene00004005	DH11.3.1	II	-	0.523452	FALSE	46998	10.0294494238156	4686	76	0.0162185232607768	0	NA	NA	1.056
glna-2	WBGene00008435	DH11.1a.1	II	+	0.524237	FALSE	41254	15.1780721118469	2718	173	0.0636497424576895	0	2.42361	Spermatogenic	5.481
DH11.2	WBGene00008436	DH11.2.1	II	+	0.52449	FALSE	18719	8.71867722403353	2147	0	0	1.2	1.95461	Gender Neutral	32.706
zyg-11	WBGene00006996	C08B11.1.1	II	+	0.524826	TRUE	22188	8.24832713754647	2690	0	0	229.9	24.6276	Oogenic	470.06
hda-2	WBGene00001835	C08B11.2.1	II	-	0.525002	TRUE	13244	8.13014119091467	1629	0	0	22.9	32.7733	Gender Neutral	119.22
swsn-7	WBGene00007433	C08B11.3a.1	II	-	0.525249	TRUE	36526	8.17136465324385	4470	32	0.00715883668903803	46.6	35.4835	Oogenic	215.512
nrf-6	WBGene00003813	C08B11.4.1	II	-	0.525601	FALSE	36305	9.9438509997261	3651	0	0	0.3	3.28233	Gender Neutral	48.611
sap-49	WBGene00004723	C08B11.5.1	II	-	0.525879	TRUE	5471	4.24437548487199	1289	0	0	176.2	96.4132	Gender Neutral	139.892
arp-6	WBGene00007434	C08B11.6.1	II	-	0.525977	TRUE	9669	6.73328690807799	1436	0	0	35.6	68.0115	Gender Neutral	166.546
C08B11.9	WBGene00007436	C08B11.9.1	II	-	0.526057	NA	2440	4.04643449419569	603	0	0	NA	111.307	Gender Neutral	212.071
ubh-4	WBGene00006724	C08B11.7.1	II	-	0.526126	TRUE	8973	8.52946768060836	1052	0	0	62	247.057	Gender Neutral	185.761
algn-6	WBGene00007435	C08B11.8.1	II	+	0.526254	TRUE	18457	10.806206088993	1708	72	0.0421545667447307	22.4	33.2234	Gender Neutral	82.044
T05H10.1	WBGene00011507	T05H10.1.1	II	+	0.526513	TRUE	30313	6.8287902680784	4439	0	0	28.6	63.1116	Gender Neutral	121.119
apn-1	WBGene00000151	T05H10.2.1	II	+	0.526741	TRUE	22874	15.7317744154058	1454	80	0.0550206327372765	16.8	85.2196	Gender Neutral	116.933
T05H10.3	WBGene00011508	T05H10.3.1	II	-	0.526842	FALSE	16686	12.1884587289993	1369	43	0.0314097881665449	1.2	NA	NA	2.082
